Subdirectory,2015,2016,2017,2018,2019,2020,2021,2022
431,0.5031284267561117,0.5998000666444518,0.5715095409030795,0.6514253807736452,0.59483574422063,0.8437663907322525,1.1813037982303016,1.0303898085080758
7126,0.0664572257129047,0.0431872165838911,0.0207654131278941,0.0562802092299543,0.0968669592856061,0.0634892834468113,,
7121,0.0,0.0,0.0,0.0,0.0126470216264069,0.0091482938431982,0.0865351332641052,0.7451212300413956
8311,0.0,0.0,0.0,0.0286123032904148,0.0311332503113325,0.0946611132146914,0.1224156692056583,0.1717305151915455
2511,7.863611162446868,8.239915684583693,10.495747770172164,10.543990976210008,11.679263762866594,12.959458322819412,14.648763250883391,13.856230203468083
2512,8.16909454441588,7.356909423440171,8.223686419902341,8.010198607144133,9.076897825851985,10.424910473972112,12.373101892700076,12.703100520543792
2513,4.2532322781988405,4.972375690607735,7.0503546349553625,8.586275156713956,9.857623096697647,13.366471301036178,17.264213926129084,17.20547036272486
2514,19.10563477779316,19.23759849073355,20.56932966023875,22.01595389241564,22.03619829758737,24.46770255692034,27.814369968573764,25.856815935219164
2519,6.097560975609756,4.314683244523387,3.871943202734683,3.344839900011904,3.633916554508749,3.81023095861503,4.6942962659006975,4.474607762180016
