Subdirectory,2015,2016,2017,2018,2019,2020,2021,2022
431,2.3350319293040056,2.5602576918804845,2.4749669374645755,5.710829171448957,3.379748546708125,2.494811976921849,3.5725034611448865,3.9382301382328144
7126,0.9243595940067666,1.7645062775704106,2.599829723612351,5.1264649407402505,4.735381665909894,4.5405784092650565,,
7121,0.8141112618724559,0.6413418845584609,0.8836524300441826,2.443897940362742,2.4282281522701403,2.662153508370689,8.108341986846659,10.159668835008867
8311,0.0,0.381679389312977,0.2855511136493432,4.8068669527897,1.5099626400996264,2.3097311624384704,2.6251360174102287,6.07661822985469
2511,21.43781186472001,21.5100124556865,24.334508746456475,27.904532403609515,24.79810766359285,24.45748170577845,25.59010600706714,24.84028560691469
2512,34.8264132325829,34.12211795040926,37.03949975484764,39.10981896961367,37.07100508809083,40.49465136432623,44.983641001520894,44.86057765199373
2513,24.921979491752115,24.677716390423573,28.289636190408977,33.39931815682393,32.546470239272296,37.73029651062146,42.72568160083723,44.00803597758773
2514,44.41367852692787,33.71989790256353,39.010797631487286,41.67432342131641,40.09833812100171,42.87715048167004,46.76051487364931,46.18478246150929
2519,25.730201746461912,23.16459443457667,23.488035761241125,25.45331904931952,22.08549637890149,20.903513228340305,24.88031733005061,24.783236994219653
