Parent URL,Type,Tool URL,German Parent URL,German Tool URL
http://dbpedia.org/resource/Parsing,Tool,http://dbpedia.org/resource/Jsoup,http://de.dbpedia.org/resource/Parser,
http://dbpedia.org/resource/Firewall_(computing),Tool,http://dbpedia.org/resource/Little_Snitch,http://de.dbpedia.org/resource/Firewall,http://de.dbpedia.org/resource/Little_Snitch
http://dbpedia.org/resource/Firewall_(computing),Tool,http://dbpedia.org/resource/PeerBlock,http://de.dbpedia.org/resource/Firewall,
http://dbpedia.org/resource/Firewall_(computing),Tool,http://dbpedia.org/resource/PeerGuardian,http://de.dbpedia.org/resource/Firewall,http://de.dbpedia.org/resource/PeerGuardian
http://dbpedia.org/resource/Firewall_(computing),Tool,http://dbpedia.org/resource/NPF_(firewall),http://de.dbpedia.org/resource/Firewall,
http://dbpedia.org/resource/Firewall_(computing),Tool,http://dbpedia.org/resource/ZoneAlarm_Z100G,http://de.dbpedia.org/resource/Firewall,
http://dbpedia.org/resource/Firewall_(computing),Tool,http://dbpedia.org/resource/Windows_Firewall,http://de.dbpedia.org/resource/Firewall,http://de.dbpedia.org/resource/Windows-Firewall
http://dbpedia.org/resource/Firewall_(computing),Tool,http://dbpedia.org/resource/Symantec_Endpoint_Protection,http://de.dbpedia.org/resource/Firewall,
http://dbpedia.org/resource/Firewall_(computing),Tool,http://dbpedia.org/resource/Nftables,http://de.dbpedia.org/resource/Firewall,
http://dbpedia.org/resource/Firewall_(computing),Tool,http://dbpedia.org/resource/NetBarrier_X4,http://de.dbpedia.org/resource/Firewall,
http://dbpedia.org/resource/Distributed_database,Tool,http://dbpedia.org/resource/Apache_HBase,http://de.dbpedia.org/resource/Verteiltes_Datenbankmanagementsystem,
http://dbpedia.org/resource/Distributed_database,Tool,http://dbpedia.org/resource/ScyllaDB,http://de.dbpedia.org/resource/Verteiltes_Datenbankmanagementsystem,
http://dbpedia.org/resource/Distributed_database,Tool,http://dbpedia.org/resource/Clusterpoint__Database__1,http://de.dbpedia.org/resource/Verteiltes_Datenbankmanagementsystem,
http://dbpedia.org/resource/Agent-based_model,Tool,http://dbpedia.org/resource/MASON_(Java),http://de.dbpedia.org/resource/Agentenbasierte_Modellierung,
http://dbpedia.org/resource/Expert_system,Tool,http://dbpedia.org/resource/Knowledge_Engineering_Environment,http://de.dbpedia.org/resource/Expertensystem,
http://dbpedia.org/resource/Wireless_LAN,Tool,http://dbpedia.org/resource/Hostapd,http://de.dbpedia.org/resource/Wireless_Local_Area_Network,
http://dbpedia.org/resource/Wireless_LAN,Tool,http://dbpedia.org/resource/HostAP,http://de.dbpedia.org/resource/Wireless_Local_Area_Network,
http://dbpedia.org/resource/Wireless_LAN,Tool,http://dbpedia.org/resource/Wpa_supplicant,http://de.dbpedia.org/resource/Wireless_Local_Area_Network,http://de.dbpedia.org/resource/Supplikant_(Computer)
http://dbpedia.org/resource/Wireless_LAN,Tool,http://dbpedia.org/resource/Hostapd__OpenBSD's_hostapd__1,http://de.dbpedia.org/resource/Wireless_Local_Area_Network,
http://dbpedia.org/resource/Wireless_LAN,Tool,http://dbpedia.org/resource/Hostapd__Open_Wireless_Linux_version_of_hostapd__1,http://de.dbpedia.org/resource/Wireless_Local_Area_Network,
http://dbpedia.org/resource/Telecommunication,Tool,http://dbpedia.org/resource/Unitel_(Angola),http://de.dbpedia.org/resource/Kategorie:Telekommunikation,
http://dbpedia.org/resource/Telecommunication,Tool,http://dbpedia.org/resource/Dedicado,http://de.dbpedia.org/resource/Kategorie:Telekommunikation,
http://dbpedia.org/resource/Telecommunication,Tool,http://dbpedia.org/resource/Movicel,http://de.dbpedia.org/resource/Kategorie:Telekommunikation,
http://dbpedia.org/resource/Telecommunication,Tool,http://dbpedia.org/resource/ANTEL,http://de.dbpedia.org/resource/Kategorie:Telekommunikation,http://de.dbpedia.org/resource/ANTEL
http://dbpedia.org/resource/Telecommunication,Tool,http://dbpedia.org/resource/Alegro_PCS,http://de.dbpedia.org/resource/Kategorie:Telekommunikation,
http://dbpedia.org/resource/Object_database,Tool,http://dbpedia.org/resource/Db4o,http://de.dbpedia.org/resource/Objektdatenbank,http://de.dbpedia.org/resource/Db4o
http://dbpedia.org/resource/Object_database,Tool,http://dbpedia.org/resource/Perst,http://de.dbpedia.org/resource/Objektdatenbank,
http://dbpedia.org/resource/Object_database,Tool,http://dbpedia.org/resource/Zope_Object_Database,http://de.dbpedia.org/resource/Objektdatenbank,http://de.dbpedia.org/resource/Zope_Object_Database
http://dbpedia.org/resource/Object_database,Tool,http://dbpedia.org/resource/Wakanda_(software),http://de.dbpedia.org/resource/Objektdatenbank,
http://dbpedia.org/resource/Object_database,Tool,http://dbpedia.org/resource/ObjectDB,http://de.dbpedia.org/resource/Objektdatenbank,
http://dbpedia.org/resource/Object_database,Tool,http://dbpedia.org/resource/ObjectDatabase++,http://de.dbpedia.org/resource/Objektdatenbank,
http://dbpedia.org/resource/Object_database,Tool,http://dbpedia.org/resource/ObjectStore,http://de.dbpedia.org/resource/Objektdatenbank,
http://dbpedia.org/resource/Algorithm,Tool,http://dbpedia.org/resource/ProBiS,http://de.dbpedia.org/resource/Algorithmus,
http://dbpedia.org/resource/User_interface,Tool,http://dbpedia.org/resource/GPE_Palmtop_Environment,http://de.dbpedia.org/resource/Kategorie:Benutzerschnittstelle,http://de.dbpedia.org/resource/GPE_Palmtop_Environment
http://dbpedia.org/resource/User_interface,Tool,http://dbpedia.org/resource/PDCurses,http://de.dbpedia.org/resource/Kategorie:Benutzerschnittstelle,
http://dbpedia.org/resource/User_interface,Tool,http://dbpedia.org/resource/Spectasia,http://de.dbpedia.org/resource/Kategorie:Benutzerschnittstelle,
http://dbpedia.org/resource/Algorithm,Tool,http://dbpedia.org/resource/ProBiS,http://de.dbpedia.org/resource/Algorithmus,
http://dbpedia.org/resource/Knowledge_base,Tool,http://dbpedia.org/resource/Cyc,http://de.dbpedia.org/resource/Wissensdatenbank,http://de.dbpedia.org/resource/Cyc
http://dbpedia.org/resource/Intelligent_tutoring_system,Tool,http://dbpedia.org/resource/AutoTutor,,
http://dbpedia.org/resource/Steganography,Tool,http://dbpedia.org/resource/StegoShare,http://de.dbpedia.org/resource/Kategorie:Steganographie,
http://dbpedia.org/resource/Steganography,Tool,http://dbpedia.org/resource/OutGuess,http://de.dbpedia.org/resource/Kategorie:Steganographie,
http://dbpedia.org/resource/XML,Tool,http://dbpedia.org/resource/VTD-XML,http://de.dbpedia.org/resource/Extensible_Markup_Language,
http://dbpedia.org/resource/XML,Tool,http://dbpedia.org/resource/Libxml2__libxml2__1,http://de.dbpedia.org/resource/Extensible_Markup_Language,
http://dbpedia.org/resource/XML,Tool,http://dbpedia.org/resource/Apache_Xerces,http://de.dbpedia.org/resource/Extensible_Markup_Language,http://de.dbpedia.org/resource/Xerces
http://dbpedia.org/resource/XML,Tool,http://dbpedia.org/resource/LibSBML,http://de.dbpedia.org/resource/Extensible_Markup_Language,
http://dbpedia.org/resource/XML,Tool,http://dbpedia.org/resource/AxKit,http://de.dbpedia.org/resource/Extensible_Markup_Language,
http://dbpedia.org/resource/XML,Tool,http://dbpedia.org/resource/Expat_(software),http://de.dbpedia.org/resource/Extensible_Markup_Language,
http://dbpedia.org/resource/XML,Tool,http://dbpedia.org/resource/JSBML,http://de.dbpedia.org/resource/Extensible_Markup_Language,
http://dbpedia.org/resource/XML,Tool,http://dbpedia.org/resource/XMLStarlet,http://de.dbpedia.org/resource/Extensible_Markup_Language,http://de.dbpedia.org/resource/XMLStarlet
http://dbpedia.org/resource/XML,Tool,http://dbpedia.org/resource/DBLP__DBL-Browser__1,http://de.dbpedia.org/resource/Extensible_Markup_Language,
http://dbpedia.org/resource/Business_process,Tool,http://dbpedia.org/resource/Apache_OFBiz,http://de.dbpedia.org/resource/Geschäftsprozess,http://de.dbpedia.org/resource/Apache_OFBiz
http://dbpedia.org/resource/Lighting,Tool,http://dbpedia.org/resource/Hiroshima_Dreamination,http://de.dbpedia.org/resource/Kategorie:Beleuchtung,
http://dbpedia.org/resource/Lighting,Tool,http://dbpedia.org/resource/Middle_East_Electricity,http://de.dbpedia.org/resource/Kategorie:Beleuchtung,
http://dbpedia.org/resource/Model_checking,Tool,http://dbpedia.org/resource/Romeo_Model_Checker,http://de.dbpedia.org/resource/Model_Checking,
http://dbpedia.org/resource/Model_checking,Tool,http://dbpedia.org/resource/Uppaal_Model_Checker,http://de.dbpedia.org/resource/Model_Checking,http://de.dbpedia.org/resource/UPPAAL
http://dbpedia.org/resource/Model_checking,Tool,http://dbpedia.org/resource/Libdmc,http://de.dbpedia.org/resource/Model_Checking,
http://dbpedia.org/resource/Model_checking,Tool,http://dbpedia.org/resource/SPIN_model_checker,http://de.dbpedia.org/resource/Model_Checking,http://de.dbpedia.org/resource/SPIN
http://dbpedia.org/resource/Model_checking,Tool,http://dbpedia.org/resource/Murï¿,http://de.dbpedia.org/resource/Model_Checking,
http://dbpedia.org/resource/Model_checking,Tool,http://dbpedia.org/resource/NuSMV,http://de.dbpedia.org/resource/Model_Checking,
http://dbpedia.org/resource/Model_checking,Tool,http://dbpedia.org/resource/PAT_(model_checker),http://de.dbpedia.org/resource/Model_Checking,
http://dbpedia.org/resource/Model_checking,Tool,http://dbpedia.org/resource/TAPAAL_Model_Checker,http://de.dbpedia.org/resource/Model_Checking,
http://dbpedia.org/resource/Web_mining,Tool,http://dbpedia.org/resource/SPSS_Modeler,http://de.dbpedia.org/resource/Data-Mining,
http://dbpedia.org/resource/Web_mining,Tool,http://dbpedia.org/resource/Tanagra_(machine_learning),http://de.dbpedia.org/resource/Data-Mining,
http://dbpedia.org/resource/Web_mining,Tool,http://dbpedia.org/resource/ELKI,http://de.dbpedia.org/resource/Data-Mining,http://de.dbpedia.org/resource/Environment_for_DeveLoping_KDD-Applications_Supported_by_Index-Structures
http://dbpedia.org/resource/Web_mining,Tool,http://dbpedia.org/resource/Orange_(software),http://de.dbpedia.org/resource/Data-Mining,
http://dbpedia.org/resource/Web_mining,Tool,http://dbpedia.org/resource/Neural_Designer,http://de.dbpedia.org/resource/Data-Mining,http://de.dbpedia.org/resource/Neural_Designer
http://dbpedia.org/resource/Web_mining,Tool,http://dbpedia.org/resource/Yooreeka,http://de.dbpedia.org/resource/Data-Mining,
http://dbpedia.org/resource/Imperative_programming,Tool,http://dbpedia.org/resource/DataFlex,http://de.dbpedia.org/resource/Imperative_Programmierung,
http://dbpedia.org/resource/Service-oriented_architecture,Tool,http://dbpedia.org/resource/Apache_Tuscany,http://de.dbpedia.org/resource/Serviceorientierte_Architektur,http://de.dbpedia.org/resource/Apache_Tuscany
http://dbpedia.org/resource/Service-oriented_architecture,Tool,http://dbpedia.org/resource/JBoss_Enterprise_SOA_Platform,http://de.dbpedia.org/resource/Serviceorientierte_Architektur,
http://dbpedia.org/resource/Service-oriented_architecture,Tool,http://dbpedia.org/resource/Enduro/X,http://de.dbpedia.org/resource/Serviceorientierte_Architektur,
http://dbpedia.org/resource/Service-oriented_architecture,Tool,http://dbpedia.org/resource/Fuse_ESB,http://de.dbpedia.org/resource/Serviceorientierte_Architektur,
http://dbpedia.org/resource/Service-oriented_architecture,Tool,http://dbpedia.org/resource/Fuse_Mediation_Router,http://de.dbpedia.org/resource/Serviceorientierte_Architektur,
http://dbpedia.org/resource/Service-oriented_architecture,Tool,http://dbpedia.org/resource/Apache_ActiveMQ,http://de.dbpedia.org/resource/Serviceorientierte_Architektur,http://de.dbpedia.org/resource/Apache_ActiveMQ
http://dbpedia.org/resource/Service-oriented_architecture,Tool,http://dbpedia.org/resource/Fuse_Services_Framework,http://de.dbpedia.org/resource/Serviceorientierte_Architektur,
http://dbpedia.org/resource/Logistics,Tool,http://dbpedia.org/resource/Widdowson_Group,http://de.dbpedia.org/resource/Kategorie:Logistik,
http://dbpedia.org/resource/Logistics,Tool,http://dbpedia.org/resource/Handy_Shipping_Guide,http://de.dbpedia.org/resource/Kategorie:Logistik,
http://dbpedia.org/resource/Image_sharing,Tool,http://dbpedia.org/resource/Hike_Messenger,http://de.dbpedia.org/resource/Foto-Sharing,http://de.dbpedia.org/resource/Hike_(Messenger)
http://dbpedia.org/resource/Image_sharing,Tool,http://dbpedia.org/resource/ShareChat,http://de.dbpedia.org/resource/Foto-Sharing,
http://dbpedia.org/resource/Robotics,Tool,http://dbpedia.org/resource/ICub,http://de.dbpedia.org/resource/Kategorie:Robotik,http://de.dbpedia.org/resource/ICub
http://dbpedia.org/resource/Robotics,Tool,http://dbpedia.org/resource/Robot_Magazine,http://de.dbpedia.org/resource/Kategorie:Robotik,
http://dbpedia.org/resource/Software,Tool,http://dbpedia.org/resource/QDriverStation,http://de.dbpedia.org/resource/Kategorie:Software,
http://dbpedia.org/resource/Software,Tool,http://dbpedia.org/resource/MicroScope,http://de.dbpedia.org/resource/Kategorie:Software,
http://dbpedia.org/resource/Software,Tool,http://dbpedia.org/resource/MetaTrader_4,http://de.dbpedia.org/resource/Kategorie:Software,
http://dbpedia.org/resource/Software,Tool,http://dbpedia.org/resource/Vidi_(magazine),http://de.dbpedia.org/resource/Kategorie:Software,
http://dbpedia.org/resource/Software,Tool,http://dbpedia.org/resource/Hoopla_(digital_media_service),http://de.dbpedia.org/resource/Kategorie:Software,
http://dbpedia.org/resource/Software,Tool,http://dbpedia.org/resource/Reuters_3000_Xtra,http://de.dbpedia.org/resource/Kategorie:Software,
http://dbpedia.org/resource/Software,Tool,http://dbpedia.org/resource/Veyon,http://de.dbpedia.org/resource/Kategorie:Software,
http://dbpedia.org/resource/Software,Tool,http://dbpedia.org/resource/TEOCO,http://de.dbpedia.org/resource/Kategorie:Software,
http://dbpedia.org/resource/Software,Tool,http://dbpedia.org/resource/Adobe_Sign,http://de.dbpedia.org/resource/Kategorie:Software,
http://dbpedia.org/resource/Software,Tool,http://dbpedia.org/resource/Aicas,http://de.dbpedia.org/resource/Kategorie:Software,
http://dbpedia.org/resource/Software,Tool,http://dbpedia.org/resource/IxiQuarks,http://de.dbpedia.org/resource/Kategorie:Software,
http://dbpedia.org/resource/Software,Tool,http://dbpedia.org/resource/ManyCam,http://de.dbpedia.org/resource/Kategorie:Software,
http://dbpedia.org/resource/Software,Tool,http://dbpedia.org/resource/Plasq,http://de.dbpedia.org/resource/Kategorie:Software,
http://dbpedia.org/resource/Software,Tool,http://dbpedia.org/resource/Sqlstream,http://de.dbpedia.org/resource/Kategorie:Software,
http://dbpedia.org/resource/Software,Tool,http://dbpedia.org/resource/OrthoGraph,http://de.dbpedia.org/resource/Kategorie:Software,
http://dbpedia.org/resource/Software,Tool,http://dbpedia.org/resource/Zenobi,http://de.dbpedia.org/resource/Kategorie:Software,
http://dbpedia.org/resource/Unified_Modeling_Language,Tool,http://dbpedia.org/resource/BOUML,http://de.dbpedia.org/resource/Unified_Modeling_Language,
http://dbpedia.org/resource/Unified_Modeling_Language,Tool,http://dbpedia.org/resource/UML_Designer,http://de.dbpedia.org/resource/Unified_Modeling_Language,
http://dbpedia.org/resource/Encryption,Tool,http://dbpedia.org/resource/SecMsg,http://de.dbpedia.org/resource/Verschlüsselung,
http://dbpedia.org/resource/Encryption,Tool,http://dbpedia.org/resource/EncFS,http://de.dbpedia.org/resource/Verschlüsselung,http://de.dbpedia.org/resource/EncFS
http://dbpedia.org/resource/Encryption,Tool,http://dbpedia.org/resource/CryptoGraf,http://de.dbpedia.org/resource/Verschlüsselung,
http://dbpedia.org/resource/Encryption,Tool,http://dbpedia.org/resource/Signal_(software),http://de.dbpedia.org/resource/Verschlüsselung,
http://dbpedia.org/resource/Encryption,Tool,http://dbpedia.org/resource/Stunnel,http://de.dbpedia.org/resource/Verschlüsselung,
http://dbpedia.org/resource/Encryption,Tool,http://dbpedia.org/resource/Microsoft_Private_Folder,http://de.dbpedia.org/resource/Verschlüsselung,
http://dbpedia.org/resource/Encryption,Tool,http://dbpedia.org/resource/ECryptfs,http://de.dbpedia.org/resource/Verschlüsselung,http://de.dbpedia.org/resource/ECryptfs
http://dbpedia.org/resource/Encryption,Tool,http://dbpedia.org/resource/Tcpcrypt,http://de.dbpedia.org/resource/Verschlüsselung,
http://dbpedia.org/resource/Encryption,Tool,http://dbpedia.org/resource/Seahorse_(software),http://de.dbpedia.org/resource/Verschlüsselung,
http://dbpedia.org/resource/Encryption,Tool,http://dbpedia.org/resource/Xx_messenger,http://de.dbpedia.org/resource/Verschlüsselung,
http://dbpedia.org/resource/Routing,Tool,http://dbpedia.org/resource/XORP,http://de.dbpedia.org/resource/Kategorie:Routing,http://de.dbpedia.org/resource/EXtensible_Open_Router_Platform
http://dbpedia.org/resource/Routing,Tool,http://dbpedia.org/resource/Bird_Internet_routing_daemon,http://de.dbpedia.org/resource/Kategorie:Routing,http://de.dbpedia.org/resource/Bird_Internet_Routing_Daemon
http://dbpedia.org/resource/Routing,Tool,http://dbpedia.org/resource/GNU_Zebra,http://de.dbpedia.org/resource/Kategorie:Routing,
http://dbpedia.org/resource/Model_checking,Tool,http://dbpedia.org/resource/Romeo_Model_Checker,http://de.dbpedia.org/resource/Model_Checking,
http://dbpedia.org/resource/Model_checking,Tool,http://dbpedia.org/resource/Uppaal_Model_Checker,http://de.dbpedia.org/resource/Model_Checking,http://de.dbpedia.org/resource/UPPAAL
http://dbpedia.org/resource/Model_checking,Tool,http://dbpedia.org/resource/Libdmc,http://de.dbpedia.org/resource/Model_Checking,
http://dbpedia.org/resource/Model_checking,Tool,http://dbpedia.org/resource/SPIN_model_checker,http://de.dbpedia.org/resource/Model_Checking,http://de.dbpedia.org/resource/SPIN
http://dbpedia.org/resource/Model_checking,Tool,http://dbpedia.org/resource/Murï¿,http://de.dbpedia.org/resource/Model_Checking,
http://dbpedia.org/resource/Model_checking,Tool,http://dbpedia.org/resource/NuSMV,http://de.dbpedia.org/resource/Model_Checking,
http://dbpedia.org/resource/Model_checking,Tool,http://dbpedia.org/resource/PAT_(model_checker),http://de.dbpedia.org/resource/Model_Checking,
http://dbpedia.org/resource/Model_checking,Tool,http://dbpedia.org/resource/TAPAAL_Model_Checker,http://de.dbpedia.org/resource/Model_Checking,
http://dbpedia.org/resource/Web_crawler,Tool,http://dbpedia.org/resource/Scrapy,http://de.dbpedia.org/resource/Webcrawler,
http://dbpedia.org/resource/Web_crawler,Tool,http://dbpedia.org/resource/PowerMapper,http://de.dbpedia.org/resource/Webcrawler,
http://dbpedia.org/resource/Web_crawler,Tool,http://dbpedia.org/resource/SortSite,http://de.dbpedia.org/resource/Webcrawler,
http://dbpedia.org/resource/Web_crawler,Tool,http://dbpedia.org/resource/Googlebot,http://de.dbpedia.org/resource/Webcrawler,http://de.dbpedia.org/resource/Googlebot
http://dbpedia.org/resource/Web_crawler,Tool,http://dbpedia.org/resource/Apache_Nutch,http://de.dbpedia.org/resource/Webcrawler,http://de.dbpedia.org/resource/Nutch
http://dbpedia.org/resource/Web_crawler,Tool,http://dbpedia.org/resource/StormCrawler,http://de.dbpedia.org/resource/Webcrawler,
http://dbpedia.org/resource/Web_crawler,Tool,http://dbpedia.org/resource/HTTrack,http://de.dbpedia.org/resource/Webcrawler,http://de.dbpedia.org/resource/HTTrack_Website_Copier
http://dbpedia.org/resource/Web_crawler,Tool,http://dbpedia.org/resource/Heritrix,http://de.dbpedia.org/resource/Webcrawler,
http://dbpedia.org/resource/Online_analytical_processing,Tool,http://dbpedia.org/resource/IcCube,http://de.dbpedia.org/resource/Online_Analytical_Processing,
http://dbpedia.org/resource/File_system,Tool,http://dbpedia.org/resource/NOVA_(filesystem),http://de.dbpedia.org/resource/Dateisystem,
http://dbpedia.org/resource/File_system,Tool,http://dbpedia.org/resource/Radmind,http://de.dbpedia.org/resource/Dateisystem,
http://dbpedia.org/resource/File_system,Tool,http://dbpedia.org/resource/NTFS-3G,http://de.dbpedia.org/resource/Dateisystem,http://de.dbpedia.org/resource/NTFS-3G
http://dbpedia.org/resource/File_system,Tool,http://dbpedia.org/resource/E2fsprogs,http://de.dbpedia.org/resource/Dateisystem,
http://dbpedia.org/resource/File_system,Tool,http://dbpedia.org/resource/Filesystem_in_Userspace,http://de.dbpedia.org/resource/Dateisystem,http://de.dbpedia.org/resource/Filesystem_in_Userspace
http://dbpedia.org/resource/File_system,Tool,http://dbpedia.org/resource/Ntfsprogs,http://de.dbpedia.org/resource/Dateisystem,http://de.dbpedia.org/resource/Ntfsprogs
http://dbpedia.org/resource/File_system,Tool,http://dbpedia.org/resource/PUFFS_(NetBSD),http://de.dbpedia.org/resource/Dateisystem,
http://dbpedia.org/resource/Intrusion_detection_system,Tool,http://dbpedia.org/resource/LogDog,http://de.dbpedia.org/resource/Intrusion_Detection_System,
http://dbpedia.org/resource/Text_mining,Tool,http://dbpedia.org/resource/Carrot2,http://de.dbpedia.org/resource/Text_Mining,
http://dbpedia.org/resource/Text_mining,Tool,http://dbpedia.org/resource/WordStat,http://de.dbpedia.org/resource/Text_Mining,
http://dbpedia.org/resource/Text_mining,Tool,http://dbpedia.org/resource/General_Architecture_for_Text_Engineering,http://de.dbpedia.org/resource/Text_Mining,
http://dbpedia.org/resource/Text_mining,Tool,http://dbpedia.org/resource/Apache_cTAKES,http://de.dbpedia.org/resource/Text_Mining,
http://dbpedia.org/resource/Text_mining,Tool,http://dbpedia.org/resource/UIMA,http://de.dbpedia.org/resource/Text_Mining,http://de.dbpedia.org/resource/UIMA
http://dbpedia.org/resource/Text_mining,Tool,http://dbpedia.org/resource/KH_Coder,http://de.dbpedia.org/resource/Text_Mining,
http://dbpedia.org/resource/Text_mining,Tool,http://dbpedia.org/resource/KNIME,http://de.dbpedia.org/resource/Text_Mining,http://de.dbpedia.org/resource/KNIME
http://dbpedia.org/resource/Text_mining,Tool,http://dbpedia.org/resource/PolyAnalyst,http://de.dbpedia.org/resource/Text_Mining,
http://dbpedia.org/resource/Text_mining,Tool,http://dbpedia.org/resource/IBM_SystemT,http://de.dbpedia.org/resource/Text_Mining,
http://dbpedia.org/resource/Computer_programming,Tool,http://dbpedia.org/resource/MacTech,http://de.dbpedia.org/resource/Kategorie:Programmierung,
http://dbpedia.org/resource/Computer_programming,Tool,http://dbpedia.org/resource/Tilman_Hausherr,http://de.dbpedia.org/resource/Kategorie:Programmierung,
http://dbpedia.org/resource/Computer_programming,Tool,http://dbpedia.org/resource/Yabasic,http://de.dbpedia.org/resource/Kategorie:Programmierung,http://de.dbpedia.org/resource/YaBasic
http://dbpedia.org/resource/Computer_programming,Tool,http://dbpedia.org/resource/Component_Developer_Magazine,http://de.dbpedia.org/resource/Kategorie:Programmierung,
http://dbpedia.org/resource/Computer_programming,Tool,http://dbpedia.org/resource/Illumination_Software_Creator,http://de.dbpedia.org/resource/Kategorie:Programmierung,
http://dbpedia.org/resource/Social_software,Tool,http://dbpedia.org/resource/Colwiz,http://de.dbpedia.org/resource/Social_Software,
http://dbpedia.org/resource/Social_software,Tool,http://dbpedia.org/resource/SkaDate_Dating_Software,http://de.dbpedia.org/resource/Social_Software,
http://dbpedia.org/resource/Social_software,Tool,http://dbpedia.org/resource/PH7Builder,http://de.dbpedia.org/resource/Social_Software,
http://dbpedia.org/resource/Social_software,Tool,http://dbpedia.org/resource/Jamroom,http://de.dbpedia.org/resource/Social_Software,
http://dbpedia.org/resource/Social_software,Tool,http://dbpedia.org/resource/VTime_XR,http://de.dbpedia.org/resource/Social_Software,
http://dbpedia.org/resource/Distributed_computing,Tool,http://dbpedia.org/resource/Python_SCOOP_(software),http://de.dbpedia.org/resource/Kategorie:Verteiltes_System,
http://dbpedia.org/resource/Distributed_computing,Tool,http://dbpedia.org/resource/Nutritious_Rice_for_the_World,http://de.dbpedia.org/resource/Kategorie:Verteiltes_System,
http://dbpedia.org/resource/Distributed_computing,Tool,http://dbpedia.org/resource/Consul_(software),http://de.dbpedia.org/resource/Kategorie:Verteiltes_System,
http://dbpedia.org/resource/Distributed_computing,Tool,http://dbpedia.org/resource/Cosm_(software),http://de.dbpedia.org/resource/Kategorie:Verteiltes_System,
http://dbpedia.org/resource/Distributed_computing,Tool,http://dbpedia.org/resource/Apache_Ambari,http://de.dbpedia.org/resource/Kategorie:Verteiltes_System,
http://dbpedia.org/resource/Distributed_computing,Tool,http://dbpedia.org/resource/Apache_Hama,http://de.dbpedia.org/resource/Kategorie:Verteiltes_System,
http://dbpedia.org/resource/Distributed_computing,Tool,http://dbpedia.org/resource/Apache_NiFi,http://de.dbpedia.org/resource/Kategorie:Verteiltes_System,
http://dbpedia.org/resource/Distributed_computing,Tool,http://dbpedia.org/resource/Apache_Storm,http://de.dbpedia.org/resource/Kategorie:Verteiltes_System,
http://dbpedia.org/resource/Distributed_computing,Tool,http://dbpedia.org/resource/Apache_ZooKeeper,http://de.dbpedia.org/resource/Kategorie:Verteiltes_System,
http://dbpedia.org/resource/Distributed_computing,Tool,http://dbpedia.org/resource/TigerVNC,http://de.dbpedia.org/resource/Kategorie:Verteiltes_System,
http://dbpedia.org/resource/Distributed_computing,Tool,http://dbpedia.org/resource/Techila_Grid,http://de.dbpedia.org/resource/Kategorie:Verteiltes_System,
http://dbpedia.org/resource/Distributed_computing,Tool,http://dbpedia.org/resource/Syndie,http://de.dbpedia.org/resource/Kategorie:Verteiltes_System,
http://dbpedia.org/resource/Distributed_computing,Tool,http://dbpedia.org/resource/Grid_MP,http://de.dbpedia.org/resource/Kategorie:Verteiltes_System,
http://dbpedia.org/resource/Distributed_computing,Tool,http://dbpedia.org/resource/XCAT,http://de.dbpedia.org/resource/Kategorie:Verteiltes_System,
http://dbpedia.org/resource/Distributed_computing,Tool,http://dbpedia.org/resource/Xgrid,http://de.dbpedia.org/resource/Kategorie:Verteiltes_System,http://de.dbpedia.org/resource/Xgrid
http://dbpedia.org/resource/Distributed_computing,Tool,http://dbpedia.org/resource/Simple_API_for_Grid_Applications,http://de.dbpedia.org/resource/Kategorie:Verteiltes_System,
http://dbpedia.org/resource/Agile_software_development,Tool,http://dbpedia.org/resource/PTC_Integrity,http://de.dbpedia.org/resource/Kategorie:Agile_Softwareentwicklung,
http://dbpedia.org/resource/File_sharing,Tool,http://dbpedia.org/resource/Pydio,http://de.dbpedia.org/resource/Filesharing,http://de.dbpedia.org/resource/Pydio
http://dbpedia.org/resource/File_sharing,Tool,http://dbpedia.org/resource/Perfect_Dark_(P2P),http://de.dbpedia.org/resource/Filesharing,http://de.dbpedia.org/resource/Perfect_Dark_(P2P)
http://dbpedia.org/resource/File_sharing,Tool,http://dbpedia.org/resource/OurTunes,http://de.dbpedia.org/resource/Filesharing,
http://dbpedia.org/resource/File_sharing,Tool,http://dbpedia.org/resource/StealthNet,http://de.dbpedia.org/resource/Filesharing,
http://dbpedia.org/resource/File_sharing,Tool,http://dbpedia.org/resource/StegoShare,http://de.dbpedia.org/resource/Filesharing,
http://dbpedia.org/resource/File_sharing,Tool,http://dbpedia.org/resource/TitanFile,http://de.dbpedia.org/resource/Filesharing,
http://dbpedia.org/resource/File_sharing,Tool,http://dbpedia.org/resource/WinMX,http://de.dbpedia.org/resource/Filesharing,http://de.dbpedia.org/resource/WinMX
http://dbpedia.org/resource/File_sharing,Tool,http://dbpedia.org/resource/Air_Sharing,http://de.dbpedia.org/resource/Filesharing,
http://dbpedia.org/resource/File_sharing,Tool,http://dbpedia.org/resource/Filetopia,http://de.dbpedia.org/resource/Filesharing,
http://dbpedia.org/resource/File_sharing,Tool,http://dbpedia.org/resource/Nodezilla,http://de.dbpedia.org/resource/Filesharing,http://de.dbpedia.org/resource/Nodezilla
http://dbpedia.org/resource/File_sharing,Tool,http://dbpedia.org/resource/Jumpshare,http://de.dbpedia.org/resource/Filesharing,
http://dbpedia.org/resource/File_sharing,Tool,http://dbpedia.org/resource/Piictu,http://de.dbpedia.org/resource/Filesharing,
